Bandit,Reward,Algorithm
2.0,3.1784541342817154,ThompsonSampling
2.0,4.710253823803772,ThompsonSampling
2.0,3.1109095421362647,ThompsonSampling
2.0,2.305286542356066,ThompsonSampling
2.0,3.0842958834709844,ThompsonSampling
2.0,2.752026830619479,ThompsonSampling
2.0,3.7863258380913503,ThompsonSampling
2.0,1.9663830307340326,ThompsonSampling
2.0,3.26869842142207,ThompsonSampling
2.0,3.7126369784175473,ThompsonSampling
2.0,2.284393884233996,ThompsonSampling
2.0,2.979105509521181,ThompsonSampling
2.0,4.0300974703349475,ThompsonSampling
2.0,3.1761427426172477,ThompsonSampling
2.0,2.9831789433601115,ThompsonSampling
2.0,2.0056515948731577,ThompsonSampling
2.0,2.4961699872765664,ThompsonSampling
2.0,3.1893123619089425,ThompsonSampling
2.0,2.5422231421610584,ThompsonSampling
2.0,3.2290929942981483,ThompsonSampling
2.0,3.3683520151984827,ThompsonSampling
2.0,1.2463850597775037,ThompsonSampling
2.0,2.367838634122365,ThompsonSampling
2.0,2.362221108254693,ThompsonSampling
2.0,2.347390688334377,ThompsonSampling
2.0,2.524215111848682,ThompsonSampling
2.0,3.4036704814019814,ThompsonSampling
2.0,3.69209927787519,ThompsonSampling
2.0,4.987754843212071,ThompsonSampling
2.0,0.8664308921104649,ThompsonSampling
2.0,4.239729554945797,ThompsonSampling
2.0,2.6142137449681595,ThompsonSampling
2.0,1.9826860343066632,ThompsonSampling
2.0,1.6953276497136842,ThompsonSampling
2.0,3.3491701976774677,ThompsonSampling
2.0,2.513828977272408,ThompsonSampling
2.0,3.848964579181836,ThompsonSampling
2.0,2.659068264811672,ThompsonSampling
2.0,4.3387405631399645,ThompsonSampling
2.0,3.5702176333252775,ThompsonSampling
2.0,3.417994812423141,ThompsonSampling
2.0,2.815810965825179,ThompsonSampling
2.0,2.2817358840564936,ThompsonSampling
2.0,1.3935739992005798,ThompsonSampling
2.0,3.154447471583178,ThompsonSampling
2.0,1.9631910204327279,ThompsonSampling
2.0,3.621094909536536,ThompsonSampling
2.0,3.840638887868472,ThompsonSampling
2.0,3.2039689973691674,ThompsonSampling
2.0,4.358968725067641,ThompsonSampling
2.0,1.8072896147451758,ThompsonSampling
2.0,3.1698667560053977,ThompsonSampling
2.0,3.4074096232794444,ThompsonSampling
2.0,2.8869710820607533,ThompsonSampling
2.0,1.9138898455290585,ThompsonSampling
2.0,2.9288072052107834,ThompsonSampling
2.0,1.657127625995841,ThompsonSampling
2.0,4.923093682470064,ThompsonSampling
2.0,3.33407773259813,ThompsonSampling
2.0,4.022725445566421,ThompsonSampling
2.0,2.7501447220536006,ThompsonSampling
2.0,3.1381716175058463,ThompsonSampling
